external_id,name,is_tbd,latitude,longitude,raw
dunnet-head-united-kingdom,"Dunnet Head, United Kingdom",False,58.670331191552904,-3.376583528902636,"{""type"": ""Feature"", ""properties"": {""id"": ""dunnet-head-united-kingdom"", ""name"": ""Dunnet Head, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-3.376583528902636, 58.670331191552904]}}"
suemlaki-indonesia,"Suemlaki, Indonesia",False,-8.052228527722814,131.21304280623139,"{""type"": ""Feature"", ""properties"": {""id"": ""suemlaki-indonesia"", ""name"": ""Suemlaki, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [131.21304280623139, -8.052228527722814]}}"
virginia-beach-va-united-states,"Virginia Beach, VA, United States",False,36.755008440641625,-76.05919805548162,"{""type"": ""Feature"", ""properties"": {""id"": ""virginia-beach-va-united-states"", ""name"": ""Virginia Beach, VA, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-76.05919805548162, 36.755008440641625]}}"
carcavelos-portugal,"Carcavelos, Portugal",False,38.69016282606887,-9.331559779091531,"{""type"": ""Feature"", ""properties"": {""id"": ""carcavelos-portugal"", ""name"": ""Carcavelos, Portugal"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-9.331559779091531, 38.69016282606887]}}"
utqiavik-ak-united-states,"Utqiaġvik, AK, United States",False,71.2905514484418,-156.78863915700455,"{""type"": ""Feature"", ""properties"": {""id"": ""utqiavik-ak-united-states"", ""name"": ""Utqiaġvik, AK, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-156.78863915700455, 71.2905514484418]}}"
point-hope-ak-united-states,"Point Hope, AK, United States",False,68.34776717273871,-166.80806870465366,"{""type"": ""Feature"", ""properties"": {""id"": ""point-hope-ak-united-states"", ""name"": ""Point Hope, AK, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-166.80806870465366, 68.34776717273871]}}"
wainwright-ak-united-states,"Wainwright, AK, United States",False,70.63695061464387,-160.0383454120102,"{""type"": ""Feature"", ""properties"": {""id"": ""wainwright-ak-united-states"", ""name"": ""Wainwright, AK, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-160.0383454120102, 70.63695061464387]}}"
kotzebue-ak-united-states,"Kotzebue, AK, United States",False,66.89834258781605,-162.59666879498258,"{""type"": ""Feature"", ""properties"": {""id"": ""kotzebue-ak-united-states"", ""name"": ""Kotzebue, AK, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-162.59666879498258, 66.89834258781605]}}"
nome-ak-united-states,"Nome, AK, United States",False,64.5011139383348,-165.40640954135213,"{""type"": ""Feature"", ""properties"": {""id"": ""nome-ak-united-states"", ""name"": ""Nome, AK, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-165.40640954135213, 64.5011139383348]}}"
prudhoe-bay-ak-united-states,"Prudhoe Bay, AK, United States",False,70.29404593604013,-148.45676558455187,"{""type"": ""Feature"", ""properties"": {""id"": ""prudhoe-bay-ak-united-states"", ""name"": ""Prudhoe Bay, AK, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-148.45676558455187, 70.29404593604013]}}"
kauditan-indonesia,"Kauditan, Indonesia",False,1.378623021535939,125.06561063769091,"{""type"": ""Feature"", ""properties"": {""id"": ""kauditan-indonesia"", ""name"": ""Kauditan, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [125.06561063769091, 1.378623021535939]}}"
candelaria-canary-islands-spain,"Candelaria, Canary Islands, Spain",False,28.35553820749914,-16.37174033863666,"{""type"": ""Feature"", ""properties"": {""id"": ""candelaria-canary-islands-spain"", ""name"": ""Candelaria, Canary Islands, Spain"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-16.37174033863666, 28.35553820749914]}}"
cabo-espiritu-santo-argentina,"Cabo Espiritu Santo, Argentina",False,-52.65889381307709,-68.60578536679905,"{""type"": ""Feature"", ""properties"": {""id"": ""cabo-espiritu-santo-argentina"", ""name"": ""Cabo Espiritu Santo, Argentina"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-68.60578536679905, -52.65889381307709]}}"
punta-dungeness-argentina,"Punta Dungeness, Argentina",False,-52.39023015657009,-68.41975034233805,"{""type"": ""Feature"", ""properties"": {""id"": ""punta-dungeness-argentina"", ""name"": ""Punta Dungeness, Argentina"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-68.41975034233805, -52.39023015657009]}}"
seraya-indonesia,"Seraya, Indonesia",False,-8.386261088786334,115.74667192681562,"{""type"": ""Feature"", ""properties"": {""id"": ""seraya-indonesia"", ""name"": ""Seraya, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [115.74667192681562, -8.386261088786334]}}"
tarahales-spain,"Tarahales, Spain",False,28.096374586517886,-15.45074489732838,"{""type"": ""Feature"", ""properties"": {""id"": ""tarahales-spain"", ""name"": ""Tarahales, Spain"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-15.45074489732838, 28.096374586517886]}}"
taba-egypt,"Taba, Egypt",False,29.492578054639665,34.89487373423804,"{""type"": ""Feature"", ""properties"": {""id"": ""taba-egypt"", ""name"": ""Taba, Egypt"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [34.89487373423804, 29.492578054639665]}}"
praia-grande-brazil,"Praia Grande, Brazil",False,-24.008866255391673,-46.41249054186233,"{""type"": ""Feature"", ""properties"": {""id"": ""praia-grande-brazil"", ""name"": ""Praia Grande, Brazil"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-46.41249054186233, -24.008866255391673]}}"
ardnacross-united-kingdom,"Ardnacross, United Kingdom",False,55.476548995475824,-5.533417938480915,"{""type"": ""Feature"", ""properties"": {""id"": ""ardnacross-united-kingdom"", ""name"": ""Ardnacross, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.533417938480915, 55.476548995475824]}}"
down-craig-united-kingdom,"Down Craig, United Kingdom",False,55.78015567878292,-4.900459402499686,"{""type"": ""Feature"", ""properties"": {""id"": ""down-craig-united-kingdom"", ""name"": ""Down Craig, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-4.900459402499686, 55.78015567878292]}}"
corrie-united-kingdom,"Corrie, United Kingdom",False,55.643649778816055,-5.141426028670615,"{""type"": ""Feature"", ""properties"": {""id"": ""corrie-united-kingdom"", ""name"": ""Corrie, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.141426028670615, 55.643649778816055]}}"
ardneil-bay-united-kingdom,"Ardneil Bay, United Kingdom",False,55.693046380984796,-4.889375425976623,"{""type"": ""Feature"", ""properties"": {""id"": ""ardneil-bay-united-kingdom"", ""name"": ""Ardneil Bay, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-4.889375425976623, 55.693046380984796]}}"
port-askaig-united-kingdom,"Port Askaig, United Kingdom",False,55.84773646690274,-6.106317923258195,"{""type"": ""Feature"", ""properties"": {""id"": ""port-askaig-united-kingdom"", ""name"": ""Port Askaig, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.106317923258195, 55.84773646690274]}}"
feolin-ferry-united-kingdom,"Feolin Ferry, United Kingdom",False,55.8467496295193,-6.089911684880532,"{""type"": ""Feature"", ""properties"": {""id"": ""feolin-ferry-united-kingdom"", ""name"": ""Feolin Ferry, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.089911684880532, 55.8467496295193]}}"
lagavulin-united-kingdom,"Lagavulin, United Kingdom",False,55.63611260842295,-6.125409706608378,"{""type"": ""Feature"", ""properties"": {""id"": ""lagavulin-united-kingdom"", ""name"": ""Lagavulin, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.125409706608378, 55.63611260842295]}}"
glenbarr-united-kingdom,"Glenbarr, United Kingdom",False,55.565500154567616,-5.697577978438339,"{""type"": ""Feature"", ""properties"": {""id"": ""glenbarr-united-kingdom"", ""name"": ""Glenbarr, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.697577978438339, 55.565500154567616]}}"
craighouse-united-kingdom,"Craighouse, United Kingdom",False,55.833671668737324,-5.953827796908559,"{""type"": ""Feature"", ""properties"": {""id"": ""craighouse-united-kingdom"", ""name"": ""Craighouse, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.953827796908559, 55.833671668737324]}}"
ormsary-united-kingdom,"Ormsary, United Kingdom",False,55.89168013274772,-5.614570224740873,"{""type"": ""Feature"", ""properties"": {""id"": ""ormsary-united-kingdom"", ""name"": ""Ormsary, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.614570224740873, 55.89168013274772]}}"
kilchoan-ferry-united-kingdom,"Kilchoan Ferry, United Kingdom",False,56.68857206371403,-6.093964416384531,"{""type"": ""Feature"", ""properties"": {""id"": ""kilchoan-ferry-united-kingdom"", ""name"": ""Kilchoan Ferry, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.093964416384531, 56.68857206371403]}}"
tobermory-united-kingdom,"Tobermory, United Kingdom",False,56.621848763444284,-6.07028279253579,"{""type"": ""Feature"", ""properties"": {""id"": ""tobermory-united-kingdom"", ""name"": ""Tobermory, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.07028279253579, 56.621848763444284]}}"
duart-bay-united-kingdom,"Duart Bay, United Kingdom",False,56.45583872337901,-5.669355342181571,"{""type"": ""Feature"", ""properties"": {""id"": ""duart-bay-united-kingdom"", ""name"": ""Duart Bay, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.669355342181571, 56.45583872337901]}}"
ganavan-bay-united-kingdom,"Ganavan Bay, United Kingdom",False,56.43776362936582,-5.475800791797472,"{""type"": ""Feature"", ""properties"": {""id"": ""ganavan-bay-united-kingdom"", ""name"": ""Ganavan Bay, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.475800791797472, 56.43776362936582]}}"
corran-united-kingdom,"Corran, United Kingdom",False,56.722525753369865,-5.245381033153955,"{""type"": ""Feature"", ""properties"": {""id"": ""corran-united-kingdom"", ""name"": ""Corran, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.245381033153955, 56.722525753369865]}}"
ardmair-united-kingdom,"Ardmair, United Kingdom",False,57.93407860444327,-5.196211146111312,"{""type"": ""Feature"", ""properties"": {""id"": ""ardmair-united-kingdom"", ""name"": ""Ardmair, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.196211146111312, 57.93407860444327]}}"
branahuie-bay-united-kingdom,"Branahuie Bay, United Kingdom",False,58.209061789126075,-6.310761137803691,"{""type"": ""Feature"", ""properties"": {""id"": ""branahuie-bay-united-kingdom"", ""name"": ""Branahuie Bay, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.310761137803691, 58.209061789126075]}}"
leverburgh-united-kingdom,"Leverburgh, United Kingdom",False,57.769404984215875,-7.008368065487336,"{""type"": ""Feature"", ""properties"": {""id"": ""leverburgh-united-kingdom"", ""name"": ""Leverburgh, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-7.008368065487336, 57.769404984215875]}}"
lochmaddy-united-kingdom,"Lochmaddy, United Kingdom",False,57.603696020720946,-7.163348424447826,"{""type"": ""Feature"", ""properties"": {""id"": ""lochmaddy-united-kingdom"", ""name"": ""Lochmaddy, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-7.163348424447826, 57.603696020720946]}}"
dunvegan-united-kingdom,"Dunvegan, United Kingdom",False,57.43632161635939,-6.581659383399854,"{""type"": ""Feature"", ""properties"": {""id"": ""dunvegan-united-kingdom"", ""name"": ""Dunvegan, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.581659383399854, 57.43632161635939]}}"
holmar-united-kingdom,"Holmar, United Kingdom",False,57.36669044941733,-7.274140611586573,"{""type"": ""Feature"", ""properties"": {""id"": ""holmar-united-kingdom"", ""name"": ""Holmar, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-7.274140611586573, 57.36669044941733]}}"
ardvasar-united-kingdom,"Ardvasar, United Kingdom",False,57.059371673818994,-5.906464549211167,"{""type"": ""Feature"", ""properties"": {""id"": ""ardvasar-united-kingdom"", ""name"": ""Ardvasar, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.906464549211167, 57.059371673818994]}}"
mallaig-united-kingdom,"Mallaig, United Kingdom",False,57.008477935490994,-5.820429453909197,"{""type"": ""Feature"", ""properties"": {""id"": ""mallaig-united-kingdom"", ""name"": ""Mallaig, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.820429453909197, 57.008477935490994]}}"
scarinish-united-kingdom,"Scarinish, United Kingdom",False,56.503788111663106,-6.808514691440399,"{""type"": ""Feature"", ""properties"": {""id"": ""scarinish-united-kingdom"", ""name"": ""Scarinish, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.808514691440399, 56.503788111663106]}}"
calgary-united-kingdom,"Calgary, United Kingdom",False,56.582123807892486,-6.272382258741658,"{""type"": ""Feature"", ""properties"": {""id"": ""calgary-united-kingdom"", ""name"": ""Calgary, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.272382258741658, 56.582123807892486]}}"
whitehead-united-kingdom,"Whitehead, United Kingdom",False,54.753703383542344,-5.718720541585788,"{""type"": ""Feature"", ""properties"": {""id"": ""whitehead-united-kingdom"", ""name"": ""Whitehead, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.718720541585788, 54.753703383542344]}}"
troon-united-kingdom,"Troon, United Kingdom",False,55.541326617756305,-4.659932229141345,"{""type"": ""Feature"", ""properties"": {""id"": ""troon-united-kingdom"", ""name"": ""Troon, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-4.659932229141345, 55.541326617756305]}}"
rota-spain,"Rota, Spain",False,36.62627034140999,-6.363007194542094,"{""type"": ""Feature"", ""properties"": {""id"": ""rota-spain"", ""name"": ""Rota, Spain"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.363007194542094, 36.62627034140999]}}"
tinocas-canary-islands-spain,"Tinocas, Canary Islands, Spain",False,28.134359150695914,-15.487707761768586,"{""type"": ""Feature"", ""properties"": {""id"": ""tinocas-canary-islands-spain"", ""name"": ""Tinocas, Canary Islands, Spain"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-15.487707761768586, 28.134359150695914]}}"
gimar-canary-islands-spain,"Güimar, Canary Islands, Spain",False,28.310582527291686,-16.412560622219107,"{""type"": ""Feature"", ""properties"": {""id"": ""gimar-canary-islands-spain"", ""name"": ""Güimar, Canary Islands, Spain"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-16.412560622219107, 28.310582527291686]}}"
batu-prahu-indonesia,"Batu Prahu, Indonesia",False,-3.079924874677993,106.54745969362382,"{""type"": ""Feature"", ""properties"": {""id"": ""batu-prahu-indonesia"", ""name"": ""Batu Prahu, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [106.54745969362382, -3.079924874677993]}}"
palembang-indonesia,"Palembang, Indonesia",False,-2.990975214813836,104.75732424302369,"{""type"": ""Feature"", ""properties"": {""id"": ""palembang-indonesia"", ""name"": ""Palembang, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [104.75732424302369, -2.990975214813836]}}"
pesaren-indonesia,"Pesaren, Indonesia",False,-1.553876045073304,105.58271428330856,"{""type"": ""Feature"", ""properties"": {""id"": ""pesaren-indonesia"", ""name"": ""Pesaren, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [105.58271428330856, -1.553876045073304]}}"
linao-chile,"Linao, Chile",False,-41.991130772682006,-73.50446353715454,"{""type"": ""Feature"", ""properties"": {""id"": ""linao-chile"", ""name"": ""Linao, Chile"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-73.50446353715454, -41.991130772682006]}}"
meimen-chile,"Meimen, Chile",False,-41.80692209717843,-73.15529386263451,"{""type"": ""Feature"", ""properties"": {""id"": ""meimen-chile"", ""name"": ""Meimen, Chile"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-73.15529386263451, -41.80692209717843]}}"
kota-kinabalu-malaysia,"Kota Kinabalu, Malaysia",False,5.981335462945161,116.07430841346488,"{""type"": ""Feature"", ""properties"": {""id"": ""kota-kinabalu-malaysia"", ""name"": ""Kota Kinabalu, Malaysia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [116.07430841346488, 5.981335462945161]}}"
miri-malaysia,"Miri, Malaysia",False,4.425299696021491,114.00741534642134,"{""type"": ""Feature"", ""properties"": {""id"": ""miri-malaysia"", ""name"": ""Miri, Malaysia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [114.00741534642134, 4.425299696021491]}}"
bintulu-malaysia,"Bintulu, Malaysia",False,3.197004204897361,113.06835351166146,"{""type"": ""Feature"", ""properties"": {""id"": ""bintulu-malaysia"", ""name"": ""Bintulu, Malaysia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [113.06835351166146, 3.197004204897361]}}"
kuching-malaysia,"Kuching, Malaysia",False,1.520179142639674,110.35370699724253,"{""type"": ""Feature"", ""properties"": {""id"": ""kuching-malaysia"", ""name"": ""Kuching, Malaysia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [110.35370699724253, 1.520179142639674]}}"
largs-united-kingdom,"Largs, United Kingdom",False,55.79334084522659,-4.867305129111466,"{""type"": ""Feature"", ""properties"": {""id"": ""largs-united-kingdom"", ""name"": ""Largs, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-4.867305129111466, 55.79334084522659]}}"
kilchatten-bay-united-kingdom,"Kilchatten Bay, United Kingdom",False,55.75184157675707,-5.028096030830676,"{""type"": ""Feature"", ""properties"": {""id"": ""kilchatten-bay-united-kingdom"", ""name"": ""Kilchatten Bay, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.028096030830676, 55.75184157675707]}}"
otter-ferry-united-kingdom,"Otter Ferry, United Kingdom",False,56.00828363082888,-5.321211057560222,"{""type"": ""Feature"", ""properties"": {""id"": ""otter-ferry-united-kingdom"", ""name"": ""Otter Ferry, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.321211057560222, 56.00828363082888]}}"
achnaba-united-kingdom,"Achnaba, United Kingdom",False,56.019419800771715,-5.365791104104307,"{""type"": ""Feature"", ""properties"": {""id"": ""achnaba-united-kingdom"", ""name"": ""Achnaba, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.365791104104307, 56.019419800771715]}}"
blackwaterfoot-united-kingdom,"Blackwaterfoot, United Kingdom",False,55.50195153980693,-5.33209972172162,"{""type"": ""Feature"", ""properties"": {""id"": ""blackwaterfoot-united-kingdom"", ""name"": ""Blackwaterfoot, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.33209972172162, 55.50195153980693]}}"
tual-indonesia,"Tual, Indonesia",False,-5.626577896544199,132.75207980190007,"{""type"": ""Feature"", ""properties"": {""id"": ""tual-indonesia"", ""name"": ""Tual, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [132.75207980190007, -5.626577896544199]}}"
kep-aru-indonesia,"Kep. Aru, Indonesia",False,-6.194644939615719,134.55017423123815,"{""type"": ""Feature"", ""properties"": {""id"": ""kep-aru-indonesia"", ""name"": ""Kep. Aru, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [134.55017423123815, -6.194644939615719]}}"
timika-indonesia,"Timika, Indonesia",False,-4.550311186325139,136.88957687085835,"{""type"": ""Feature"", ""properties"": {""id"": ""timika-indonesia"", ""name"": ""Timika, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [136.88957687085835, -4.550311186325139]}}"
agats-indonesia,"Agats, Indonesia",False,-5.53562932769966,138.12136310762435,"{""type"": ""Feature"", ""properties"": {""id"": ""agats-indonesia"", ""name"": ""Agats, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [138.12136310762435, -5.53562932769966]}}"
kota-mappi-indonesia,"Kota Mappi, Indonesia",False,-7.102452989489187,139.39650868867545,"{""type"": ""Feature"", ""properties"": {""id"": ""kota-mappi-indonesia"", ""name"": ""Kota Mappi, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [139.39650868867545, -7.102452989489187]}}"
nabire-indonesia,"Nabire, Indonesia",False,-3.372233814094874,135.50163840096195,"{""type"": ""Feature"", ""properties"": {""id"": ""nabire-indonesia"", ""name"": ""Nabire, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [135.50163840096195, -3.372233814094874]}}"
yapen-indonesia,"Yapen, Indonesia",False,-1.756122937374005,136.15698461639664,"{""type"": ""Feature"", ""properties"": {""id"": ""yapen-indonesia"", ""name"": ""Yapen, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [136.15698461639664, -1.756122937374005]}}"
supiori-indonesia,"Supiori, Indonesia",False,-0.729511301429761,135.63852795242698,"{""type"": ""Feature"", ""properties"": {""id"": ""supiori-indonesia"", ""name"": ""Supiori, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [135.63852795242698, -0.729511301429761]}}"
manokwari-indonesia,"Manokwari, Indonesia",False,-0.861468674318491,134.06203981141215,"{""type"": ""Feature"", ""properties"": {""id"": ""manokwari-indonesia"", ""name"": ""Manokwari, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [134.06203981141215, -0.861468674318491]}}"
teluk-indonesia,"Teluk, Indonesia",False,-2.202373735308288,133.4821305001853,"{""type"": ""Feature"", ""properties"": {""id"": ""teluk-indonesia"", ""name"": ""Teluk, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [133.4821305001853, -2.202373735308288]}}"
makassar-indonesia,"Makassar, Indonesia",False,-5.152184574655166,119.41239198623502,"{""type"": ""Feature"", ""properties"": {""id"": ""makassar-indonesia"", ""name"": ""Makassar, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [119.41239198623502, -5.152184574655166]}}"
balikpapan-indonesia,"Balikpapan, Indonesia",False,-1.265365259496888,116.83119264290589,"{""type"": ""Feature"", ""properties"": {""id"": ""balikpapan-indonesia"", ""name"": ""Balikpapan, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [116.83119264290589, -1.265365259496888]}}"
tarakan-indonesia,"Tarakan, Indonesia",False,3.327346733556252,117.57850656662664,"{""type"": ""Feature"", ""properties"": {""id"": ""tarakan-indonesia"", ""name"": ""Tarakan, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [117.57850656662664, 3.327346733556252]}}"
madura-indonesia,"Madura, Indonesia",False,-6.902285124495741,113.2834656639621,"{""type"": ""Feature"", ""properties"": {""id"": ""madura-indonesia"", ""name"": ""Madura, Indonesia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [113.2834656639621, -6.902285124495741]}}"
hanko-finland,"Hanko, Finland",False,59.82321000411124,22.968222026939856,"{""type"": ""Feature"", ""properties"": {""id"": ""hanko-finland"", ""name"": ""Hanko, Finland"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [22.968222026939856, 59.82321000411124]}}"
bomba-belize,"Bomba, Belize",False,17.925613252139954,-88.29445550119163,"{""type"": ""Feature"", ""properties"": {""id"": ""bomba-belize"", ""name"": ""Bomba, Belize"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-88.29445550119163, 17.925613252139954]}}"
san-pedro-belize,"San Pedro, Belize",False,17.911036510229174,-87.97834244387931,"{""type"": ""Feature"", ""properties"": {""id"": ""san-pedro-belize"", ""name"": ""San Pedro, Belize"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-87.97834244387931, 17.911036510229174]}}"
kiamsam-malaysia,"Kiamsam, Malaysia",False,5.255328831990221,115.16893796108768,"{""type"": ""Feature"", ""properties"": {""id"": ""kiamsam-malaysia"", ""name"": ""Kiamsam, Malaysia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [115.16893796108768, 5.255328831990221]}}"
so-mateus-brazil,"São Mateus, Brazil",False,-18.716705271937165,-39.85912604370125,"{""type"": ""Feature"", ""properties"": {""id"": ""so-mateus-brazil"", ""name"": ""São Mateus, Brazil"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-39.85912604370125, -18.716705271937165]}}"
porto-seguro-brazil,"Porto Seguro, Brazil",False,-16.451085786630014,-39.06469301273603,"{""type"": ""Feature"", ""properties"": {""id"": ""porto-seguro-brazil"", ""name"": ""Porto Seguro, Brazil"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-39.06469301273603, -16.451085786630014]}}"
ilhus-brazil,"Ilhéus, Brazil",False,-14.787976283084333,-39.04770083727346,"{""type"": ""Feature"", ""properties"": {""id"": ""ilhus-brazil"", ""name"": ""Ilhéus, Brazil"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-39.04770083727346, -14.787976283084333]}}"
salvador-brazil,"Salvador, Brazil",False,-12.969985149046327,-38.504537159555746,"{""type"": ""Feature"", ""properties"": {""id"": ""salvador-brazil"", ""name"": ""Salvador, Brazil"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-38.504537159555746, -12.969985149046327]}}"
aracaj-brazil,"Aracajú, Brazil",False,-10.909604310398228,-37.07480184426858,"{""type"": ""Feature"", ""properties"": {""id"": ""aracaj-brazil"", ""name"": ""Aracajú, Brazil"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-37.07480184426858, -10.909604310398228]}}"
